"18 Digit Account ID Conversion","Account ID","Account Name","Billing Country (text only)","Website","Website URL cleaned","Crunchbase URL","Company NOT in Crunchbase","Company AIN'T BEEN CHECKED in Crunchbase"
"0012A00002Tb8faQAB","0012A00002Tb8fa","Telax","Canada","http://www.telax.com","telax.com","https://www.crunchbase.com/organization/telax-hosted-call-center","0","0"
"0011Y00002reOs7QAE","0011Y00002reOs7","TELEBEACON","India","telebeacon.com","telebeacon.com","","0","1"
"0012A00002CbOTRQA3","0012A00002CbOTR","Teleos Media","","http://www.teleosmedia.com","teleosmedia.com","https://www.crunchbase.com/organization/teleos-media","0","0"
"0011Y00002rb94oQAA","0011Y00002rb94o","TELL EM","United States","https://wetellem.com/","wetellem.com/","https://www.crunchbase.com/organization/tell-em","0","0"
"0012A00002LjxaiQAB","0012A00002Ljxai","Teller (Messaging)","United States","https://www.textteller.com","textteller.com","https://www.crunchbase.com/organization/teller-3","0","0"
"0012A000029nyl8QAA","0012A000029nyl8","Tellofy","United States","","","","0","1"
"0012A00002LjxahQAB","0012A00002Ljxah","Tell Tali","United States","","","","0","1"
"001F000001iDQ6ZIAW","001F000001iDQ6Z","Telnexus ERP","United States","http://www.telnexus-erp.com","telnexus-erp.com","https://www.crunchbase.com/organization/telnexus-erp","0","0"
"0012A00002DOv5PQAT","0012A00002DOv5P","TelSpan, Inc","United States","http://www.telspan.com","telspan.com","https://www.crunchbase.com/organization/telspan-inc","0","0"
"0012A00002Ta06gQAB","0012A00002Ta06g","Telstra","Australia","http://www.telstraglobal.com/","telstraglobal.com/","https://www.crunchbase.com/organization/telstra","0","0"
"0012A00002DQRVgQAP","0012A00002DQRVg","TemanJalan","Indonesia","https://temanjalan.com/","temanjalan.com/","https://www.crunchbase.com/organization/temanjalan","0","0"
"0012A00002Iymb9QAB","0012A00002Iymb9","Temari,inc","Japan","https://www.temariinc.com/","temariinc.com/","https://www.crunchbase.com/organization/temari-inc","0","0"
"0012A00002SHzREQA1","0012A00002SHzRE","Tembo Education","United States","http://www.temboeducationgroup.com/","temboeducationgroup.com/","https://www.crunchbase.com/organization/tembo","0","0"
"0012A000024TKoyQAG","0012A000024TKoy","Temerity Digital","Australia","https://www.temeritydigital.com.au","temeritydigital.com.au","https://www.crunchbase.com/organization/temerity-digital","0","0"
"0012A00002LlitFQAR","0012A00002LlitF","TempArmour Refrigeration","Canada","http://www.temparmour.com","temparmour.com","","0","1"
"0012A00002LjxajQAB","0012A00002Ljxaj","Temper Sleeve","United States","","","","0","1"
"0012A00002BXhNyQAL","0012A00002BXhNy","TEMPL","","http://templ.co","templ.co","https://www.crunchbase.com/organization/templ","0","0"
"0011Y00002rb94pQAA","0011Y00002rb94p","Template Tool Team","United States","templatetool.net","templatetool.net","","0","1"
"001F000001bHhtNIAS","001F000001bHhtN","Tempo Software","Iceland","http://www.tempo.io/","tempo.io/","https://www.crunchbase.com/organization/tempo-for-jira","0","0"
"0012A00002LjYgCQAV","0012A00002LjYgC","TEMPWORKFLOW","United States","http://www.tempworkflow.co","tempworkflow.co","","0","1"
"0011Y00002reOo7QAE","0011Y00002reOo7","Tenatch","Canada","","","","0","1"
"001F000001IvI6TIAV","001F000001IvI6T","Tendril","United States","http://www.tendrilinc.com","tendrilinc.com","https://www.crunchbase.com/organization/tendril","0","0"
"0011Y00002reOrGQAU","0011Y00002reOrG","Tennis Signal","Hungary","https://tennissignal.com/","tennissignal.com/","https://www.crunchbase.com/organization/tennis-signal","0","0"
"001F000001M5CHjIAN","001F000001M5CHj","Tensegrity Prosthetics","United States","http://www.tensegrityprosthetics.com","tensegrityprosthetics.com","https://www.crunchbase.com/organization/tensegrity-prosthetics","0","0"
"0012A00002WHjqtQAD","0012A00002WHjqt","TEQ Alliance","Australia","http://www.teqalliance.com","teqalliance.com","","1","0"
"0012A00002M9RtDQAV","0012A00002M9RtD","TEQ Consulting","Australia","http://www.teqconsulting.com.au","teqconsulting.com.au","","0","1"
"0012A00002Llit7QAB","0012A00002Llit7","terangacloud","Senegal","https://terangacloudsolutions.com/","terangacloudsolutions.com/","https://www.crunchbase.com/organization/teranga-cloud-solutions","0","0"
"0011Y00002reP0AQAU","0011Y00002reP0A","Teraz Energia","Poland","terazenergia.pl","terazenergia.pl","","0","1"
"0011Y0000357c0CQAQ","0011Y0000357c0C","Terenz","Korea, Republic of","","","","0","1"
"0012A00002LjxakQAB","0012A00002Ljxak","Terminal 54","United States","terminal54.com","terminal54.com","","0","1"
"0011Y00002rb94qQAA","0011Y00002rb94q","Terra Ferma Energy","United States","","","","0","1"
"0011Y00002rb94rQAA","0011Y00002rb94r","Terra Kaffe","United States","http://www.terrakaffe.com","terrakaffe.com","https://www.crunchbase.com/organization/terra-kaffe","0","0"
"0011Y00002rb94sQAA","0011Y00002rb94s","Terraoak, Inc.","United States","http://cleancookstoves.org/","cleancookstoves.org/","https://www.crunchbase.com/organization/global-alliance-for-clean-cookstoves","0","0"
"001F000001VeelFIAR","001F000001VeelF","TerraSky","Japan","http://www.terrasky.com","terrasky.com","https://www.crunchbase.com/organization/terrasky","0","0"
"0011Y0000357bzuQAA","0011Y0000357bzu","Terravigil Inc.","United States","","","","0","1"
"0012A00002JLlB4QAL","0012A00002JLlB4","Tesla Fashion Week","United States","www.teslafashionweek.com","teslafashionweek.com","","0","1"
"0011Y00002kJOLBQA4","0011Y00002kJOLB","TeslaRedux.co","United States","","","","0","1"
"0012A00002LkdTdQAJ","0012A00002LkdTd","Tesloop","United States","http://tesloop.com","tesloop.com","https://www.crunchbase.com/organization/tesloop","0","0"
"0011Y00002rb94tQAA","0011Y00002rb94t","Tesser Health","United States","http://www.tesserhealth.com","tesserhealth.com","https://www.crunchbase.com/organization/tesser-health","0","0"
"0012A00002DQRZ4QAP","0012A00002DQRZ4","Testein","Ukraine","http://testein.com","testein.com","","0","1"
"0011Y00002reP5KQAU","0011Y00002reP5K","Testizen","United States","testizen.com","testizen.com","","0","1"
"0011Y00002rb94uQAA","0011Y00002rb94u","test kristina","United States","https://www.f6s.com","f6s.com","","0","1"
"0011Y00002reP76QAE","0011Y00002reP76","test - Startup","United States","","","","0","1"
"0012A00002MAiwKQAT","0012A00002MAiwK","TexasDisasters.org","United States","http://TxDis.org","TxDis.org","","0","1"
"0012A000029R3pjQAC","0012A000029R3pj","Texas Water Solutions Management Group","United States","","","","0","1"
"0011Y00002nuhUZQAY","0011Y00002nuhUZ","Texifter","United States","http://www.texifter.com","texifter.com","https://www.crunchbase.com/organization/texifter","0","0"
"0012A00002Lu11KQAR","0012A00002Lu11K","Textey","United States","http://www.textey.io","textey.io","https://www.crunchbase.com/organization/textey","0","0"
"0011Y00002rcOjkQAE","0011Y00002rcOjk","TextJet","United States","https://textjet.com","textjet.com","https://www.crunchbase.com/organization/textjet","0","0"
"0011Y00002reP6YQAU","0011Y00002reP6Y","Textly.ai","United States","Textly.ai","Textly.ai","","0","1"
"0012A00002FS4U2QAL","0012A00002FS4U2","Text To Ticket","United States","https://www.texttoticket.com/","texttoticket.com/","https://www.crunchbase.com/organization/text-to-ticket","0","0"
"0011Y00002reSfnQAE","0011Y00002reSfn","TGI","Australia","www.georgeinstitute.org.au","georgeinstitute.org.au","","0","1"
"0011Y00002rb94vQAA","0011Y00002rb94v","Thaddeus Medical Systems","United States","http://www.thaddeusmed.com","thaddeusmed.com","https://www.crunchbase.com/organization/thaddeus-medical-systems-inc","0","0"
"0012A00002BriCFQAZ","0012A00002BriCF","Thames Capital Group","Australia","http://thamescapitalgroup.com.au/","thamescapitalgroup.com.au/","https://www.crunchbase.com/organization/thames-capital","0","0"
"0011Y00002rc2wEQAQ","0011Y00002rc2wE","Thanawalla Digital","United States","http://t.digital","t.digital","","1","0"
"0012A00002GMEJsQAP","0012A00002GMEJs","That's Easy Learning","Australia","thatseasylearning.com","thatseasylearning.com","","0","1"
"0012A00002IUzHTQA1","0012A00002IUzHT","That 01 Guy","United States","http://That01guy.com","That01guy.com","","0","1"
"0011Y00002re0jVQAQ","0011Y00002re0jV","Thatch","United States","https://www.thatch.co","thatch.co","https://www.crunchbase.com/organization/nat","0","0"
"0011Y00002kJOLuQAO","0011Y00002kJOLu","ThatGoodLife","United States","","","","0","1"
"0012A00002GwjQJQAZ","0012A00002GwjQJ","That Startup Show","Australia","http://www.thatstartupshow.tv","thatstartupshow.tv","","0","1"
"0011Y00002rb94wQAA","0011Y00002rb94w","Thawd","","https://www.thawd.net","thawd.net","https://www.crunchbase.com/organization/thawd","0","0"
"0012A00002TaMBZQA3","0012A00002TaMBZ","THC","Australia","","","","0","1"
"0012A00002HdBODQA3","0012A00002HdBOD","The241app","United Kingdom","http://www.the241app.com","the241app.com","","0","1"
"0011Y00002rb94xQAA","0011Y00002rb94x","The 58th","United States","http://www.tengokusr.com","tengokusr.com","","0","1"
"0012A00002SI1yWQAT","0012A00002SI1yW","The888.fund","Australia","http://The888.fund","The888.fund","","1","0"
"0011Y00002re0cAQAQ","0011Y00002re0cA","The Abaco Group","United States","http://www.abacogroupllc.com","abacogroupllc.com","","1","0"
"0011Y00002rcARxQAM","0011Y00002rcARx","The Accord Group","Australia","accordgroup.com.au","accordgroup.com.au","","0","1"
"0011Y00002rd229QAA","0011Y00002rd229","The Affirmative Couch, LLC","United States","http://www.affirmativecouch.com","affirmativecouch.com","","1","0"
"0011Y000031HK68QAG","0011Y000031HK68","The Agency Oneto","United States","https://www.theagencyoneto.com/","theagencyoneto.com/","","1","0"
"0012A00002OLeQ3QAL","0012A00002OLeQ3","The AgenShe","United States","http://www.theagenshe.com","theagenshe.com","","0","1"
"0012A00002Bs9zPQAR","0012A00002Bs9zP","The Answer Company","Canada","https://www.theanswerco.com/","theanswerco.com/","https://www.crunchbase.com/organization/the-answer-company","0","0"
"0012A00002Tcd0DQAR","0012A00002Tcd0D","The Anti","United States","http://www.theanti.com","theanti.com","","1","0"
"0011Y000031HK6SQAW","0011Y000031HK6S","The Architech Club","United Kingdom","http://www.architechclub.com","architechclub.com","","1","0"
"0011Y00002kJOM2QAO","0011Y00002kJOM2","The Arrie Harris Foundation","United States","","","","0","1"
"0012A00002IAVFuQAP","0012A00002IAVFu","The ASCII Group","","http://ascii.com","ascii.com","https://www.crunchbase.com/organization/the-ascii-group","0","0"
"0011Y00002rb94yQAA","0011Y00002rb94y","The Atlas Marketplace, Co.","United States","https://the-atlas.com/","the-atlas.com/","https://www.crunchbase.com/organization/the-atlas-marketplace-co","0","0"
"0011Y00002reSfoQAE","0011Y00002reSfo","The Australian Institute for Machine Learning","Australia","https://www.adelaide.edu.au/aiml/","adelaide.edu.au/aiml/","https://www.crunchbase.com/organization/australian-institute-for-machine-learning","0","0"
"0012A00002DRuDcQAL","0012A00002DRuDc","The Auto Atlas","Australia","http://www.theautoatlas.com.au","theautoatlas.com.au","","0","1"
"0011Y00002rbbGjQAI","0011Y00002rbbGj","The Aware Group","Australia","https://www.theawaregroup.com.au/","theawaregroup.com.au/","","1","0"
"0011Y00002rb94zQAA","0011Y00002rb94z","The Battery Tour","United States","http://www.batterytour.com","batterytour.com","","0","1"
"0012A00002L4QLtQAN","0012A00002L4QLt","The Beat Academy","Canada","http://Www.thebeatacademy.com/","Www.thebeatacademy.com/","","0","1"
"0012A00002Tc07DQAR","0012A00002Tc07D","The Beekeeper?s Bible","Australia","http://Beekeepersbible.com","Beekeepersbible.com","","1","0"
"0011Y000031HK6XQAW","0011Y000031HK6X","The Benton Law Group","United States","http://thebentonlawgroup.com","thebentonlawgroup.com","","1","0"
"0012A00002DQRb0QAH","0012A00002DQRb0","TheBestNotary","United States","https://www.thebestnotary.net","thebestnotary.net","https://www.crunchbase.com/organization/thebestnotary","0","0"
"0012A00002LlisXQAR","0012A00002LlisX","The Big Red Group","Australia","http://www.thebigredgroup.com.au","thebigredgroup.com.au","","0","1"
"0011Y00002rapq3QAA","0011Y00002rapq3","The Black Travel Box","United States","www.theblacktravelbox.com","theblacktravelbox.com","","1","0"
"0012A00001v3cU8QAI","0012A00001v3cU8","The Bloom Brand","United States","","","","0","1"
"0011Y00002rcT9oQAE","0011Y00002rcT9o","The Bot Marketing Agency","Australia","","","","0","1"
"0012A00002DQRWgQAP","0012A00002DQRWg","The Broom App Pte Ltd","Singapore","www.thebroomapp.com","thebroomapp.com","","0","1"
"0012A00002KFfW9QAL","0012A00002KFfW9","The brunch exclusive","United States","http://Thebrunchexclusive.com/","Thebrunchexclusive.com/","","0","1"
"0012A00002SJV7YQAX","0012A00002SJV7Y","The Burg","","http://burg.community","burg.community","https://www.crunchbase.com/organization/the-burg","0","0"
"0012A00002TaMCDQA3","0012A00002TaMCD","The Business Centre","Australia","http://businesscentre.com.au","businesscentre.com.au","","0","1"
"0012A00002LjxalQAB","0012A00002Ljxal","The Cancer Blueprint","Australia","","","","0","1"
"0012A00002SIuhtQAD","0012A00002SIuht","The Card Guys","Kenya","www.thecardguys.co.ke","thecardguys.co.ke","","0","1"
"0012A000029Sn7OQAS","0012A000029Sn7O","The Career Hitch","United States","","","","0","1"
"0011Y00002rb950QAA","0011Y00002rb950","The Car Savior","United States","http://www.thecarsavior.com","thecarsavior.com","","0","1"
"0011Y00002rcA07QAE","0011Y00002rcA07","The Cause Effect","Australia","http://www.thecauseeffect.com.au","thecauseeffect.com.au","","1","0"
"0011Y0000357c3EQAQ","0011Y0000357c3E","The Chef Needs","United Arab Emirates","","","","0","1"
"0012A00002KFfWiQAL","0012A00002KFfWi","The Cinema Kick","United States","","","","0","1"
"0011Y00002kdC3cQAE","0011Y00002kdC3c","The Classic T-shirt Company","United States","http://theclassictshirt.com","theclassictshirt.com","","1","0"
"001F000001na6WdIAI","001F000001na6Wd","The Cleverness","Australia","http://www.drjasonfox.com","drjasonfox.com","","0","1"
"0011Y000031INJnQAO","0011Y000031INJn","theCodery","United States","https://www.thecodery.io","thecodery.io","","1","0"
"0011Y00002re0fnQAA","0011Y00002re0fn","The Collective Edge","United States","http://www.collective-edge.com","collective-edge.com","","1","0"
"0011Y00002kJOM8QAO","0011Y00002kJOM8","The Collective Tide","United States","thecollectivetide.com","thecollectivetide.com","","0","1"
"0012A00002Js9yFQAR","0012A00002Js9yF","The Compilator","Australia","http://www.thecompilator.com","thecompilator.com","","0","1"
"0011Y00002rcAT8QAM","0011Y00002rcAT8","The Content People","Australia","thecontentpeople.com.au","thecontentpeople.com.au","","0","1"
"0012A000022pIduQAE","0012A000022pIdu","The Copy Collective","Australia","https://tcc.international/","tcc.international/","https://www.crunchbase.com/organization/the-copy-collective-international","0","0"
"001F000001IvIhkIAF","001F000001IvIhk","The Cotery","United States","https://thecotery.com/","thecotery.com/","https://www.crunchbase.com/organization/the-cotery","0","0"
"0012A00002TaMBTQA3","0012A00002TaMBT","The Creative Mile / Sydney University","Australia","","","","0","1"
"0012A00002TbbxoQAB","0012A00002Tbbxo","The Crevalle Group","United States","http://www.thecrevallegroup.com","thecrevallegroup.com","","1","0"
"0011Y00002rb951QAA","0011Y00002rb951","The CrownMob Team","United States","","","","0","1"
"0011Y00002reSfpQAE","0011Y00002reSfp","The Culture Equation","Australia","www.thecultureequation.com.au","thecultureequation.com.au","","0","1"
"0011Y00002reP52QAE","0011Y00002reP52","The Curvey","United States","thecurvey.com","thecurvey.com","","0","1"
"0012A00002BXhN1QAL","0012A00002BXhN1","theCut","United States","http://thecut.co","thecut.co","https://www.crunchbase.com/organization/thecut","0","0"
"0011Y00002rb952QAA","0011Y00002rb952","The Destiny App","United States","https://www.yourdestinyapp.com/","yourdestinyapp.com/","","0","1"
"0011Y00002rb953QAA","0011Y00002rb953","The Difference","United States","https://thedifference.co/","thedifference.co/","https://www.crunchbase.com/organization/the-difference","0","0"
"0011Y000031H2nuQAC","0011Y000031H2nu","The digital project","Australia","http://Www.thedigitalproject.com.au","Www.thedigitalproject.com.au","","1","0"
"0012A00002SHzRFQA1","0012A00002SHzRF","The Digital Reserve, P.B.C.","United States","http://www.thedigitalreserve.org","thedigitalreserve.org","https://www.crunchbase.com/organization/the-digital-reserve","0","0"
"0011Y00002reOsgQAE","0011Y00002reOsg","THEEART","India","theeart.com","theeart.com","","0","1"
"0012A000029R3qAQAS","0012A000029R3qA","The Edelman Group","United States","http://edelmangroup.com","edelmangroup.com","https://www.crunchbase.com/organization/the-edelman-group","0","0"
"0011Y00002reSfqQAE","0011Y00002reSfq","The EQ Leadership Edge","Australia","www.eqleadershipedge.com","eqleadershipedge.com","","0","1"
"0011Y00002rc2amQAA","0011Y00002rc2am","The Equity Organization","United States","http://www.askforequity.org","askforequity.org","","1","0"
"0012A00002Iymd7QAB","0012A00002Iymd7","The Family Community","United States","http://www.thefamilycommunity.com/","thefamilycommunity.com/","https://www.crunchbase.com/organization/x2x-community","0","0"
